"@lat"	"@lon"	"name"	"type"
"43.4503360"	"-1.4221317"	"Belvédères d'Ellori Mendi et d'Arrapidia"	"viewpoint"
"48.6346350"	"6.0365564"	"Dent de la Roche"	"viewpoint"
"48.4366668"	"-4.7841075"	"Four à Goëmon"	"archaeological_site"
"48.4366668"	"-4.7841075"	"Four à Goëmon"	"attraction"
"48.4371010"	"-4.7832819"	"Four à Goëmon"	"archaeological_site"
"48.4371010"	"-4.7832819"	"Four à Goëmon"	"attraction"
"48.4371462"	"-4.7821562"	"Four à Goëmon"	"archaeological_site"
"48.4371462"	"-4.7821562"	"Four à Goëmon"	"attraction"
"48.4382447"	"-4.7804273"	"Lavoir"	"archaeological_site"
"48.4382447"	"-4.7804273"	"Lavoir"	"attraction"
"48.4428503"	"-4.7790488"	"Four à Goëmon"	"archaeological_site"
"48.4428503"	"-4.7790488"	"Four à Goëmon"	"attraction"
"48.4399029"	"-4.7784400"	"Four à Goëmon"	"archaeological_site"
"48.4399029"	"-4.7784400"	"Four à Goëmon"	"attraction"
"48.4410246"	"-4.7781392"	"Abri soute"	"battlefield"
"48.4410246"	"-4.7781392"	"Abri soute"	"attraction"
"48.4438473"	"-4.7761044"	"Ancien Moulin"	"ruins"
"48.4438473"	"-4.7761044"	"Ancien Moulin"	"attraction"
"44.0086161"	"4.8737452"	"Roue à Aubes"	"attraction"
"48.7307742"	"-3.5375796"	"Fontaine de dévotion du Yaudet"	"attraction"
"44.0494283"	"6.9778027"	"Gorges du Cians"	"attraction"
"49.1672167"	"7.3701666"	"Motocross Schweyen"	"attraction"
"49.1772721"	"7.3961639"	"FD-Grenze"	"attraction"
"49.1717000"	"7.3655833"	"DF-Grenze"	"viewpoint"
"43.6958608"	"7.2795302"	"Cascade"	"attraction"
"43.8900817"	"-0.4990523"	"Centre d'Art Contemporain Raymond Farbos"	"museum"
"45.8374263"	"4.8052765"	"Lavoir"	"attraction"
"48.4646497"	"-4.7361879"	"Carrière Marjan"	"attraction"
"48.4648180"	"-4.7371978"	"Fontaine Lavoir"	"archaeological_site"
"48.4648180"	"-4.7371978"	"Fontaine Lavoir"	"attraction"
"48.6432517"	"-0.9331467"	"Petite-Chapelle"	"viewpoint"
"43.6106627"	"3.8785261"	"Musée du vieux Montpellier"	"museum"
"43.6101827"	"3.8744629"	"Carré Sainte-Anne"	"attraction"
"46.2371740"	"1.4868356"	"Porte de ville dite Porte Saint-Jean (avec la courtine adjacente)"	"yes"
"46.2371740"	"1.4868356"	"Porte de ville dite Porte Saint-Jean (avec la courtine adjacente)"	"attraction"
"48.9097073"	"-0.4547487"	"Rochers des Parcs"	"viewpoint"
"48.8373332"	"0.1421361"	"Mémorial de Coudehard-Montormel"	"monument"
"48.8373332"	"0.1421361"	"Mémorial de Coudehard-Montormel"	"museum"
"45.3825508"	"6.7195829"	"Bouquetin"	"viewpoint"
"48.0773440"	"7.3511561"	"Maréchal de Lattre de Tassigny"	"monument"
"48.0773440"	"7.3511561"	"Maréchal de Lattre de Tassigny"	"attraction"
"49.2640114"	"-0.2354873"	"Maison de la Nature et de l'Estuaire"	"museum"
"48.0739759"	"7.3573065"	"La petite Venise"	"viewpoint"
"48.0743391"	"7.3597709"	"Quai de la Poissonerie"	"viewpoint"
"45.3556872"	"6.6867652"	"Petit Mont Blanc"	"viewpoint"
"45.3933564"	"5.2612214"	"Musée Hector-Berlioz"	"museum"
"47.8950750"	"-2.1478084"	"Four à Pain"	"attraction"
"48.0792171"	"7.3619783"	"Musée du Jouet de Colmar"	"museum"
"44.1468845"	"5.4962771"	"Belvédère"	"viewpoint"
"45.2056800"	"5.7512010"	"Musée Hébert"	"museum"
"46.1224231"	"3.4231900"	"Musée de l'Opéra"	"museum"
"46.5252569"	"-0.3320816"	"Belvedère des Rouleaux"	"viewpoint"
"48.1402202"	"5.6948086"	"Fonderie de cloches"	"museum"
"49.6373411"	"-1.6229459"	"Musée Thomas Henry"	"museum"
"47.2249147"	"2.0602204"	"Musée Laumônier de la locomotive à vapeur"	"museum"
"43.9474588"	"4.5301314"	"Point de Vue"	"viewpoint"
"47.4697385"	"-0.5606345"	"Galerie de l'Apocalypse"	"museum"
"48.9273043"	"-0.2557754"	"Abbaye Cistercienne"	"attraction"
"43.4491097"	"6.9190338"	"Pointe de l’Observatoire"	"viewpoint"
"43.4488945"	"6.9187443"	"Pointe de l’Observatoire"	"viewpoint"
"43.7640151"	"4.9503181"	"Point de Vue"	"viewpoint"
"48.4701801"	"-4.7532923"	"Four à Goëmon"	"archaeological_site"
"48.4701801"	"-4.7532923"	"Four à Goëmon"	"attraction"
"43.7041084"	"5.0819875"	"Grottes de Calès"	"attraction"
"47.7939429"	"1.0312301"	"Atelier-Musée Louis Leygue"	"museum"
"48.4715048"	"-4.7449614"	"Fontaine Lavoir"	"archaeological_site"
"48.4715048"	"-4.7449614"	"Fontaine Lavoir"	"attraction"
"48.0592820"	"-0.7591097"	"Lactopôle André Besnier"	"museum"
"48.6449326"	"-2.1125937"	"Pointe du Décollé"	"viewpoint"
"43.0484957"	"-0.6660216"	"vue sur le village"	"viewpoint"
"42.9941968"	"6.1863059"	"Mont de Tiélo"	"viewpoint"
"45.0645272"	"5.4949790"	"Belvédère de Valchevrière"	"viewpoint"
"45.0716791"	"5.4800648"	"Brèche de Chalimont"	"viewpoint"
"47.1198119"	"-1.6556900"	"Pierre Aigüe"	"viewpoint"
"43.8931820"	"5.1167287"	"Pieï"	"viewpoint"
"42.9599584"	"-0.6175731"	"Vue sur le Vallon"	"viewpoint"
"44.2776859"	"5.7931453"	"Ancien moulin"	"attraction"
"45.8800632"	"4.5595762"	"Tilleul de Sully à Sarcey"	"attraction"
"48.7952242"	"2.5291533"	"Terrasse de Chennevières"	"viewpoint"
"44.8331238"	"-0.5618451"	"Porte de la Monnaie"	"city_gate"
"44.8331238"	"-0.5618451"	"Porte de la Monnaie"	"attraction"
"43.9637806"	"5.8651344"	"Moulin à huile"	"attraction"
"48.6909427"	"-3.5221697"	"Fontaine Saint-Cado"	"fountain"
"48.6909427"	"-3.5221697"	"Fontaine Saint-Cado"	"attraction"
"42.9358263"	"-0.6288536"	"Table d'Orientation du Kiosque"	"viewpoint"
"44.6167275"	"4.6077214"	"Neck"	"attraction"
"45.6810218"	"5.9734190"	"Restaurant Les 4 Vallées"	"viewpoint"
"48.2186474"	"-1.5777411"	"Pierre du Crieur"	"attraction"
"48.2192021"	"-1.5769147"	"Lavoir"	"attraction"
"49.1206345"	"6.1756634"	"Trésor de la Cathédrale"	"museum"
"46.0915846"	"5.7254582"	"Croix de Monthéry"	"wayside_cross"
"46.0915846"	"5.7254582"	"Croix de Monthéry"	"viewpoint"
"44.6580919"	"3.1500351"	"Truc du Coucut"	"attraction"
"45.6112268"	"2.7726021"	"La Banne d'Ordanche"	"viewpoint"
"48.6649017"	"7.5296228"	"Télégraphe Chappe"	"yes"
"48.6649017"	"7.5296228"	"Télégraphe Chappe"	"attraction"
"45.8283119"	"6.4056746"	"Pointe d'Orsière"	"viewpoint"
"46.1283332"	"6.5753958"	"Pic de Marcelly"	"viewpoint"
"43.3187230"	"6.4653626"	"La Croix des Maures"	"wayside_cross"
"43.3187230"	"6.4653626"	"La Croix des Maures"	"viewpoint"
"48.0936989"	"6.6379092"	"Tête des Cuveaux"	"viewpoint"
"48.0360391"	"6.7540918"	"Moyemont"	"viewpoint"
"43.5667565"	"1.4734921"	"Mirage III"	"attraction"
"43.7257954"	"4.7018003"	"Tour"	"yes"
"43.7257954"	"4.7018003"	"Tour"	"attraction"
"43.6334689"	"5.5336225"	"Aqueduc romain"	"aqueduct"
"43.6334689"	"5.5336225"	"Aqueduc romain"	"attraction"
"43.7003203"	"6.7903109"	"Arche naturelle de Ponadieu"	"viewpoint"
"47.1231770"	"1.0006958"	"Carrière troglodytique de Vignemont"	"museum"
"43.7096515"	"3.5526714"	"Grotte de Clamouse"	"attraction"
"48.8354737"	"7.6385898"	"Le Geiersberg"	"viewpoint"
"47.3111559"	"4.9586246"	"Le Rucher"	"attraction"
"42.8883497"	"-0.5614864"	"Point de vue sur le Fort du Portalet"	"viewpoint"
"43.9220356"	"5.1302755"	"Musée de la Liberté"	"museum"
"48.5764122"	"-3.3077400"	"Menez Bré"	"viewpoint"
"48.4200032"	"-1.6706278"	"Menhir La Pierre-Longue"	"archaeological_site"
"48.4200032"	"-1.6706278"	"Menhir La Pierre-Longue"	"attraction"
"43.8539548"	"5.3858213"	"Distillerie de lavande Les Agnels"	"museum"
"47.2514280"	"1.6564680"	"Piscine"	"attraction"
"43.8283566"	"5.1609922"	"Oppède-le-Vieux"	"attraction"
"42.8278609"	"-0.5449393"	"Vue sur le Plateau de la Gentiane"	"viewpoint"
"45.8421645"	"4.7980696"	"Table d'orientation du Mont Thou"	"viewpoint"
"49.0763478"	"1.5313261"	"Musée des impressionismes"	"museum"
"46.2327054"	"6.0557659"	"Microcosm"	"museum"
"43.0982345"	"-0.0488800"	"Moulin de Boly"	"museum"
"42.9966534"	"-0.5743973"	"Vue sur l'Ardoisière et le Vallon"	"viewpoint"
"43.5951575"	"3.1114812"	"Cave Hérépian"	"attraction"
"44.4074055"	"1.7678146"	"Affleurement Calcaire"	"attraction"
"43.8423008"	"-1.3628767"	"Adrénaline Parc"	"attraction"
"43.8862623"	"5.4322647"	"Borie"	"attraction"
"43.2114313"	"5.4457618"	"Calanque de Morgiou"	"attraction"
"43.4738559"	"2.7131791"	"Grotte de la Devèze"	"attraction"
"48.6706710"	"-3.5893316"	"Grand Rocher"	"viewpoint"
"44.8583122"	"1.7500843"	"Gouffre de Padirac"	"attraction"
"48.5713748"	"-3.6806940"	"Stèle Gauloise de Croaz-Ar-Peulven"	"monument"
"48.5713748"	"-3.6806940"	"Stèle Gauloise de Croaz-Ar-Peulven"	"attraction"
"48.3851790"	"-4.4901225"	"Musee des Beaux Arts / Artothèque"	"museum"
"48.3817513"	"-4.4930069"	"Musée de la Marine"	"museum"
"43.6203695"	"3.3566556"	"Cirque de Mourèze"	"attraction"
"45.6637887"	"0.2546164"	"Sources de la Touvre"	"attraction"
"48.5353173"	"-1.7393607"	"Menhir de Champ-Dolent"	"archaeological_site"
"48.5353173"	"-1.7393607"	"Menhir de Champ-Dolent"	"attraction"
"48.4241916"	"-4.7872188"	"Mur antichar"	"battlefield"
"48.4241916"	"-4.7872188"	"Mur antichar"	"attraction"
"48.6294869"	"-3.5240331"	"Calvaire du Run"	"wayside_cross"
"48.6294869"	"-3.5240331"	"Calvaire du Run"	"attraction"
"43.9146809"	"5.4998382"	"Les Cheminées des Fées"	"viewpoint"
"45.0393335"	"-0.5016959"	"Grottes de Pair-Non-Pair"	"museum"
"48.3662729"	"-4.4258890"	"Kernizi"	"viewpoint"
"48.3639673"	"-4.4275450"	"Panorama de Kernizi"	"viewpoint"
"48.3622444"	"-4.5486913"	"Sainte-Anne du Portzic"	"viewpoint"
"48.3833632"	"-4.4877932"	"Cours Dajot"	"viewpoint"
"48.3149451"	"-4.3361529"	"Le Bendy"	"viewpoint"
"48.3842523"	"-4.4943174"	"."	"viewpoint"
"48.3599974"	"-4.4363212"	"Pointe Marloux"	"viewpoint"
"48.3280500"	"-4.4071538"	"Kerdéniel"	"viewpoint"
"48.2846653"	"-4.3521557"	"Lomergat"	"viewpoint"
"42.4502308"	"3.0543535"	"Coll de Banyuls."	"viewpoint"
"48.2922254"	"-4.4565919"	"La Grève"	"viewpoint"
"45.1762974"	"5.2168650"	"Musée"	"museum"
"43.8314021"	"4.7826929"	"Maison de Frédéric Mistral"	"museum"
"49.2042348"	"2.8961766"	"Rocher"	"viewpoint"
"44.3123901"	"3.2430455"	"Le Point Sublime"	"viewpoint"
"44.9598856"	"5.6880966"	"Belvédère EDF de Monteynard-Avignonet"	"viewpoint"
"43.4886291"	"2.9060985"	"Chapelle de la Dourque"	"viewpoint"
"48.6698699"	"-3.9111878"	"Château du Taureau - Billetterie"	"attraction"
"44.4438316"	"1.4500886"	"Point de vue du Mont Saint-Cyr sur Cahors"	"viewpoint"
"43.3531318"	"-1.2060313"	"Grottes d'Isturitz et d'Otsozelhaia"	"archaeological_site"
"43.3531318"	"-1.2060313"	"Grottes d'Isturitz et d'Otsozelhaia"	"attraction"
"48.7115859"	"7.3210488"	"Petit Krappenfels"	"viewpoint"
"48.1537350"	"-0.6910430"	"Vierge à L'enfant"	"viewpoint"
"43.5947288"	"1.4431864"	"Statuette de l'Homme Armé"	"attraction"
"43.0046397"	"-0.9261970"	"Gorges de Holtzarté"	"attraction"
"44.7997954"	"1.6174923"	"Belvédère de la Grue"	"viewpoint"
"44.0138568"	"6.2530481"	"Clue de Chabrières"	"attraction"
"42.7849337"	"2.2222084"	"Gorges de Saint-Georges"	"attraction"
"45.9538640"	"6.5727880"	"Les Quatre Têtes"	"viewpoint"
"46.8759470"	"6.3627551"	"Point de vue de la Fauconnière"	"viewpoint"
"47.0515298"	"4.7546263"	"Le Pas de Saint-Martin"	"viewpoint"
"43.0534043"	"2.2144622"	"Musée Petiet"	"museum"
"47.0995637"	"-0.9934183"	"Museé de la Chaussure"	"museum"
"50.7235251"	"1.6150957"	"Rue d'Aumont"	"city_gate"
"50.7235251"	"1.6150957"	"Rue d'Aumont"	"attraction"
"48.8409649"	"7.3421425"	"Le Hirschfels"	"viewpoint"
"48.8312580"	"7.3432964"	"Le Geierfelsen"	"viewpoint"
"48.8446004"	"7.3450417"	"Le Finkenstein"	"viewpoint"
"44.8561832"	"5.5494061"	"Parcours Aventure"	"attraction"
"48.8362469"	"2.2398065"	"Musée des années 30"	"museum"
"50.7248108"	"1.6135199"	"Ville Fortifiée"	"attraction"
"47.7953914"	"3.5662624"	"Musée Leblanc Duvernay"	"museum"
"47.2909002"	"-2.5075048"	"Mont Esprit"	"viewpoint"
"47.2994619"	"-2.5181425"	"Point de vue"	"viewpoint"
"49.0249979"	"-1.0388061"	"Les Roches de Ham"	"viewpoint"
"50.0429800"	"3.5380219"	"Cascade de Saint-Martin Rivière"	"ruins"
"50.0429800"	"3.5380219"	"Cascade de Saint-Martin Rivière"	"viewpoint"
"49.1263233"	"-1.3013431"	"Musée Tancrède"	"museum"
"48.7479939"	"2.0152509"	"Musée National de Port Royal des Champs"	"museum"
"49.2039277"	"6.8630557"	"Les Mineurs Wendel"	"museum"
"43.6692761"	"2.3918065"	"L'Eléphant"	"attraction"
"43.6688677"	"2.3911949"	"Le Billard"	"attraction"
"43.6706614"	"2.3875015"	"Les 3 Fromages"	"attraction"
"44.8024623"	"1.6196230"	"Le coin du photographe"	"viewpoint"
"43.8525432"	"1.8101669"	"Musée Art du Chocolat"	"museum"
"43.4934769"	"1.5356065"	"Fake wooden boat"	"attraction"
"47.1426981"	"1.8457631"	"Musée de la Photo"	"museum"
"50.7857286"	"1.6034410"	"pointe des oies"	"viewpoint"
"44.2773123"	"1.6307370"	"Laverie"	"attraction"
"45.1722409"	"5.6683674"	"La Tour Sans Venin"	"viewpoint"
"49.2164810"	"6.8342788"	"Erlebnisbergwerk Velsen"	"attraction"
"47.9866781"	"0.2081107"	"Musée Vert"	"museum"
"44.7404147"	"1.8302188"	"Halles"	"attraction"
"48.6733057"	"-3.8987935"	"Pointe du Cosmer"	"viewpoint"
"43.2197344"	"0.8800398"	"Donjon"	"viewpoint"
"43.2125990"	"2.3550441"	"Musée des Beaux-Arts"	"museum"
"44.9782003"	"1.0537528"	"Prehistoparc"	"attraction"
"45.8085632"	"6.2445220"	"Col de la Forclaz"	"viewpoint"
"45.8457188"	"6.9316742"	"Mostra dei cristalli"	"museum"
"48.3502134"	"-3.9457193"	"Montagne Saint-Michel"	"viewpoint"
"45.0196939"	"1.1015749"	"Elevage d'Aurochs du Petit Pech"	"attraction"
"45.0089504"	"1.1189587"	"Elevage d'Oies de La Voulperie"	"attraction"
"42.7327511"	"0.5524830"	"Cascade d'Enfer"	"viewpoint"
"45.0133242"	"1.1397050"	"Les Cabannes"	"ruins"
"45.0133242"	"1.1397050"	"Les Cabannes"	"attraction"
"42.7572486"	"0.5380497"	"Pic de Céciré"	"attraction"
"47.8708021"	"-2.4996483"	"L'univers du Poête Férailleur"	"attraction"
"44.0462235"	"4.4407029"	"Musée de la Terre"	"museum"
"43.3009044"	"6.4566541"	"Les Roches Blanches"	"viewpoint"
"44.5541620"	"2.3048740"	"Puy de Wolf"	"attraction"
"42.2679458"	"8.8311045"	"Piscine naturelle"	"attraction"
"42.4571203"	"2.6116093"	"Les Gorges de la Fou"	"attraction"
"45.0369734"	"4.1548426"	"Lac Bleu"	"attraction"
"47.9062316"	"7.2227025"	"Croix de Mission"	"wayside_cross"
"47.9062316"	"7.2227025"	"Croix de Mission"	"viewpoint"
"45.6946988"	"6.4406843"	"Ecomusée de la Chaume"	"museum"
"46.0711573"	"1.4058057"	"La Pierre du Loup"	"attraction"
"43.7011741"	"7.1151799"	"Fondation Maeght"	"museum"
"45.4603761"	"6.7465996"	"Glacialis"	"museum"
"48.3955304"	"7.2564156"	"Rocher de l'Edelweiss"	"attraction"
"44.8365933"	"0.9173798"	"Grottes de Maxange"	"attraction"
"45.5808238"	"2.9299942"	"Panorama sur le lac Chambon"	"viewpoint"
"44.4633200"	"1.6818450"	"Cirque de Venes"	"viewpoint"
"50.8254422"	"2.2337242"	"Belvédère"	"viewpoint"
"49.1825975"	"3.4438710"	"La Hottée du Diable"	"viewpoint"
"43.2163323"	"2.3519974"	"Porte des Carmes"	"attraction"
"43.0109456"	"2.2330575"	"Pic de Brau"	"viewpoint"
"46.8830297"	"6.3702560"	"Belvédère du Fer à Cheval"	"viewpoint"
"43.7436565"	"6.3578211"	"Belvédère de Guegues"	"viewpoint"
"46.7908184"	"-0.6061716"	"La Tour Nivelle"	"museum"
"48.8143500"	"-3.4912229"	"Le chêne majestueux"	"attraction"
"46.4851766"	"4.7455649"	"Grotte de Blanot"	"attraction"
"43.6472894"	"3.9755635"	"Les 2 Cyprès Jumeaux du Pioch Palat"	"attraction"
"47.9053491"	"1.7890587"	"La pierre bleue"	"attraction"
"43.5384030"	"5.4462542"	"Atelier Cézanne"	"museum"
"47.0148835"	"5.8529279"	"Miroir d'eau de Rennes-sur-Loue"	"viewpoint"
"45.7355801"	"5.9038140"	"Grotte aux fées"	"viewpoint"
"43.6337490"	"7.0537386"	"Sculpture de licorne"	"attraction"
"48.8602845"	"2.3247488"	"Musée de la Légion d'Honneur et des Ordres de Chevalerie"	"museum"
"43.5596666"	"1.2673091"	"Spectacle des Oiseaux"	"attraction"
"42.3612322"	"9.5002782"	"Waterfall"	"attraction"
"45.6922541"	"-0.2975672"	"L'Échassier"	"viewpoint"
"48.6978495"	"7.3034767"	"Pierre des Druides"	"attraction"
"48.6896307"	"7.3170106"	"Rocher de Hibou"	"attraction"
"48.6205730"	"7.2642329"	"Rocher du Rosskopf"	"attraction"
"48.6289454"	"7.2555753"	"Backofenfels"	"viewpoint"
"48.6930099"	"7.3014565"	"Grand Krappenfels"	"attraction"
"48.6993733"	"7.3294769"	"La Cuve de Pierrre"	"attraction"
"48.8667099"	"-3.2379701"	"Le Gouffre"	"viewpoint"
"45.6730878"	"6.3166863"	"Point de vue (Vallée d'Albertville et Mont-Blanc)"	"viewpoint"
"48.8733718"	"2.7753154"	"Blanche Neige et les Sept Nains"	"attraction"
"48.8705677"	"2.7744487"	"River Rogue Keelboats"	"attraction"
"48.8723505"	"2.7738013"	"La Cabane des Robinson"	"attraction"
"48.8735115"	"2.7778416"	"Buzz Lightyear Laser Blast"	"attraction"
"44.8937599"	"6.7136110"	"Fort du Gondran"	"castle"
"44.8937599"	"6.7136110"	"Fort du Gondran"	"attraction"
"43.6285753"	"3.1784549"	"Source de Theron"	"attraction"
"48.8376176"	"-3.3103601"	"Voleur"	"viewpoint"
"49.0824534"	"-0.6679533"	"Vierge Noire"	"wayside_shrine"
"49.0824534"	"-0.6679533"	"Vierge Noire"	"attraction"
"47.9136308"	"-4.3526957"	"Ruines de la chapelle de Languidou"	"attraction"
"48.8545007"	"2.3256491"	"Barthélémy"	"attraction"
"43.0693305"	"1.3555101"	"Grotte du Mas-d'Azil"	"archaeological_site"
"43.0693305"	"1.3555101"	"Grotte du Mas-d'Azil"	"attraction"
"48.0868554"	"7.2781001"	"Corps de Garde"	"attraction"
"43.7378212"	"4.1236643"	"La Roque de Saint-Sériès"	"viewpoint"
"42.7007622"	"0.6032464"	"Col de la Glère"	"viewpoint"
"50.7747571"	"2.2988006"	"La Grange Nature"	"attraction"
"45.6829598"	"0.4587095"	"site de la Fenetre"	"viewpoint"
"43.9670843"	"4.7963801"	"Moulin à huile"	"attraction"
"44.1245666"	"5.2064165"	"Les Demoiselles Coiffees"	"attraction"
"44.5863531"	"4.1869971"	"Valousset"	"viewpoint"
"42.2474526"	"8.6564940"	"Marie Immaculée"	"attraction"
"47.8104418"	"2.3056603"	"Maison Max Jacob (office du tourisme)"	"museum"
"48.7865636"	"-3.2301925"	"Maison de la Psalette"	"attraction"
"46.6812663"	"5.9375895"	"Cascade de la Billaude"	"viewpoint"
"50.7214131"	"2.5344621"	"Musée des Augustins"	"museum"
"46.6061358"	"5.5166035"	"La Huarde"	"viewpoint"
"45.1475075"	"5.6394189"	"Moucherotte"	"viewpoint"
"47.8634295"	"7.1673367"	"Klippenstollen"	"attraction"
"45.8793034"	"5.6789725"	"Cascade de Cerveyrieu"	"viewpoint"
"47.0727227"	"0.6073120"	"Menhir de la Pierre Percée"	"archaeological_site"
"47.0727227"	"0.6073120"	"Menhir de la Pierre Percée"	"attraction"
"47.0896386"	"5.4891469"	"Musée des Beaux-arts de Dole"	"museum"
"47.0920172"	"5.4956193"	"Musée Louis Pasteur"	"museum"
"48.5799179"	"7.2827567"	"Château du Nideck (Ober-Nideck)"	"castle"
"48.5799179"	"7.2827567"	"Château du Nideck (Ober-Nideck)"	"attraction"
"44.7330532"	"2.6499279"	"Cascade  Saut du Chien "	"viewpoint"
"44.2903638"	"3.2380890"	"Pas de Soucy"	"viewpoint"
"42.8375167"	"2.2047682"	"Défilé de la Pierre Lys"	"attraction"
"49.5422482"	"5.7537619"	"Le Chalet"	"attraction"
"48.2375334"	"7.2775331"	"Rocher des Géants"	"attraction"
"48.2936996"	"7.3044084"	"Rocher"	"viewpoint"
"48.0726413"	"7.3570327"	"La petite Venise"	"viewpoint"
"45.8003405"	"3.0938897"	"Puy de Chanturgue"	"viewpoint"
"45.4776920"	"2.8244714"	"Cascade de la Barthe"	"viewpoint"
"47.3958548"	"0.6869467"	"Musée des Vins de Touraine"	"museum"
"48.6886293"	"-4.0685683"	"Pen an Dour"	"viewpoint"
"48.8302407"	"7.9627639"	"L'Oelberg"	"attraction"
"48.7381719"	"-4.0117910"	"Malvog"	"viewpoint"
"50.0493649"	"1.4171188"	"Musée Louis-Philippe"	"museum"
"44.5804241"	"4.7540861"	"Palais des bonbons et du nougat"	"attraction"
"48.7375874"	"-3.9927307"	"Penn ar C'hleger"	"viewpoint"
"48.7491031"	"-4.0287812"	"Le Roc'h"	"viewpoint"
"48.7470391"	"-4.0382744"	"Le Trou du Serpent"	"attraction"
"42.5074589"	"2.1212301"	"Four solaire de Mont-Louis"	"attraction"
"45.1562119"	"1.5276171"	"Musée Edmond-Michelet"	"museum"
"48.8575222"	"2.2845690"	"Musée du Vin"	"museum"
"48.8453955"	"2.3614522"	"Renard des Steppes"	"attraction"
"48.8456345"	"2.3601865"	"Markhor"	"attraction"
"48.8448789"	"2.3615789"	"Lama"	"attraction"
"48.8461195"	"2.3602750"	"Casoar"	"attraction"
"48.8444481"	"2.3587844"	"Gaur"	"attraction"
"48.8450334"	"2.3589961"	"Poudou"	"attraction"
"48.8448968"	"2.3592364"	"Sanglier de Visayas"	"attraction"
"48.8442372"	"2.3582576"	"Daim"	"attraction"
"48.8431371"	"2.3559220"	"Labyrinthe - Gloriette de Buffon"	"viewpoint"
"49.5153869"	"-1.8741099"	"Ball Trap"	"viewpoint"
"49.5136372"	"-1.8608854"	"Anse de Sciotot"	"viewpoint"
"45.9645748"	"3.6068253"	"Rez de Sol"	"viewpoint"
"45.0330738"	"3.0948739"	"Musée de la Haute-Auvergne"	"museum"
"47.0326322"	"-1.8890721"	"Point de vue de Saint-Cyr"	"viewpoint"
"46.2325449"	"6.0552594"	"Gargamelle bubble chamber"	"attraction"
"47.2257220"	"0.0222223"	"Pommes Tapées"	"museum"
"49.0745514"	"7.8024622"	"Mäuerle"	"viewpoint"
"44.1340960"	"4.8090466"	"Belvédère des amis de la colline"	"viewpoint"
"43.9256696"	"5.8910358"	"Escalier en bois sculpté"	"attraction"
"43.6538784"	"0.6494808"	"Ruines"	"attraction"
"43.3644652"	"1.8195371"	"Montferrand"	"viewpoint"
"47.2123260"	"-0.7318621"	"Jardin des Planètes Soleil"	"attraction"
"43.9079555"	"5.7284726"	"Centre d'Astronomie"	"attraction"
"48.8307390"	"2.3662792"	"Trompe-oeil Bach"	"attraction"
"45.9266625"	"6.0642593"	"ENS Marais de Poisy"	"attraction"
"48.3454115"	"7.7443955"	"Rheinblick Parkplatz"	"viewpoint"
"45.8372440"	"4.8265596"	"La Demeure du Chaos"	"museum"
"48.8732257"	"2.7789328"	"Autopia"	"attraction"
"48.8698555"	"2.7756818"	"Coyote"	"attraction"
"49.5071797"	"0.0737340"	"La table d'orientation"	"viewpoint"
"44.8196851"	"6.7347331"	"Musée du Tour de France"	"museum"
"48.8625016"	"2.3453019"	"Salle des collections"	"museum"
"47.2361392"	"6.9620476"	"L'arête des Sommêtres"	"viewpoint"
"43.6779173"	"4.6327014"	"Point de vue sur les Alpilles"	"viewpoint"
"47.6268978"	"4.3350963"	"Tour de l'Aubépin"	"museum"
"45.5812018"	"5.8260858"	"Point de Vue du Col de L'Épine"	"viewpoint"
"49.9614943"	"2.1092987"	"Abbaye du Gard"	"attraction"
"42.7007937"	"2.8978063"	"Maison de la Catalanité"	"museum"
"43.4008890"	"6.3482897"	"Bari du Vieux Cannet"	"viewpoint"
"49.0799552"	"-0.6603735"	"Sculpture"	"attraction"
"43.3924124"	"6.3495356"	"Moulin à huile médieval"	"attraction"
"45.7631720"	"4.8193262"	"Pont des Quatre Vents du parc de la Sarra"	"viewpoint"
"43.4051224"	"6.3360179"	"Ancienne tour de vigie"	"viewpoint"
